abstract_name,compleate_phrase,discipline,field,filename,frame,frame_elements,journal,lexical_unit,lexical_unit_end,lexical_unit_start,sentence_count
A Survey of In-Band Full-Duplex Transmission: From the Perspective of PHY and MAC Layers,"Finally , we conclude our survey by reviewing the advantages of IBFD transmission when applied for different purposes , such as spectrum sensing , network secrecy , and wireless power transfer .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2015-2403614_ieee-communications-surveys-and-tutorials_kim_dongkyu,Temporal_collocation,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,when,14,13,10
A Survey of In-Band Full-Duplex Transmission: From the Perspective of PHY and MAC Layers,"Finally , we conclude our survey by reviewing the advantages of IBFD transmission when applied for different purposes , such as spectrum sensing , network secrecy , and wireless power transfer .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2015-2403614_ieee-communications-surveys-and-tutorials_kim_dongkyu,Using,"{ ""frameElement"": ""Instrument"", ""starts"": 8, ""ends"": 13, ""word"": ""the advantages of IBFD transmission"" }, { ""frameElement"": ""Purpose"", ""starts"": 15, ""ends"": 26, ""word"": ""for different purposes , such as spectrum sensing , network secrecy"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,applied,15,14,10
A Survey of In-Band Full-Duplex Transmission: From the Perspective of PHY and MAC Layers,"Finally , we conclude our survey by reviewing the advantages of IBFD transmission when applied for different purposes , such as spectrum sensing , network secrecy , and wireless power transfer .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2015-2403614_ieee-communications-surveys-and-tutorials_kim_dongkyu,Similarity,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,different,17,16,10
A Survey of In-Band Full-Duplex Transmission: From the Perspective of PHY and MAC Layers,"Finally , we conclude our survey by reviewing the advantages of IBFD transmission when applied for different purposes , such as spectrum sensing , network secrecy , and wireless power transfer .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2015-2403614_ieee-communications-surveys-and-tutorials_kim_dongkyu,Purpose,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,purposes,18,17,10
A Survey of In-Band Full-Duplex Transmission: From the Perspective of PHY and MAC Layers,"Finally , we conclude our survey by reviewing the advantages of IBFD transmission when applied for different purposes , such as spectrum sensing , network secrecy , and wireless power transfer .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2015-2403614_ieee-communications-surveys-and-tutorials_kim_dongkyu,Network,"{ ""frameElement"": ""Network"", ""starts"": 24, ""ends"": 25, ""word"": ""network"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,network,25,24,10
A Survey of In-Band Full-Duplex Transmission: From the Perspective of PHY and MAC Layers,"Finally , we conclude our survey by reviewing the advantages of IBFD transmission when applied for different purposes , such as spectrum sensing , network secrecy , and wireless power transfer .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2015-2403614_ieee-communications-surveys-and-tutorials_kim_dongkyu,Leadership,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,power,30,29,10
A Survey of In-Band Full-Duplex Transmission: From the Perspective of PHY and MAC Layers,"Finally , we conclude our survey by reviewing the advantages of IBFD transmission when applied for different purposes , such as spectrum sensing , network secrecy , and wireless power transfer .",HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2015-2403614_ieee-communications-surveys-and-tutorials_kim_dongkyu,Transfer,"{ ""frameElement"": ""Theme"", ""starts"": 28, ""ends"": 29, ""word"": ""wireless"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,transfer,31,30,10
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,Energy & environmental science .,HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Electricity,"{ ""frameElement"": ""Electricity"", ""starts"": 0, ""ends"": 1, ""word"": ""Energy"" }",ENERGY & ENVIRONMENTAL SCIENCE,Energy,1,0,0
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,Energy & environmental science .,HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Craft,,ENERGY & ENVIRONMENTAL SCIENCE,science,4,3,0
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction .,HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Abounding_with,"{ ""frameElement"": ""Theme"", ""starts"": 0, ""ends"": 1, ""word"": ""Carbon"" }, { ""frameElement"": ""Location"", ""starts"": 2, ""ends"": 5, ""word"": ""porous nickel phosphides"" }",ENERGY & ENVIRONMENTAL SCIENCE,coated,2,1,1
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction .,HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Response,,ENERGY & ENVIRONMENTAL SCIENCE,reaction,12,11,1
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,Electrochemical splitting of water provides an attractive way to produce hydrogen fuel .,HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Separating,"{ ""frameElement"": ""Whole"", ""starts"": 2, ""ends"": 4, ""word"": ""of water"" }",ENERGY & ENVIRONMENTAL SCIENCE,splitting,2,1,2
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,Electrochemical splitting of water provides an attractive way to produce hydrogen fuel .,HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Substance,"{ ""frameElement"": ""Substance"", ""starts"": 3, ""ends"": 4, ""word"": ""water"" }",ENERGY & ENVIRONMENTAL SCIENCE,water,4,3,2
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,Electrochemical splitting of water provides an attractive way to produce hydrogen fuel .,HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Supply,"{ ""frameElement"": ""Supplier"", ""starts"": 0, ""ends"": 4, ""word"": ""Electrochemical splitting of water"" }, { ""frameElement"": ""Theme"", ""starts"": 5, ""ends"": 8, ""word"": ""an attractive way"" }",ENERGY & ENVIRONMENTAL SCIENCE,provides,5,4,2
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,Electrochemical splitting of water provides an attractive way to produce hydrogen fuel .,HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Roadways,"{ ""frameElement"": ""Roadway"", ""starts"": 7, ""ends"": 8, ""word"": ""way"" }, { ""frameElement"": ""Goal"", ""starts"": 8, ""ends"": 12, ""word"": ""to produce hydrogen fuel"" }",ENERGY & ENVIRONMENTAL SCIENCE,way,8,7,2
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,Electrochemical splitting of water provides an attractive way to produce hydrogen fuel .,HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Intentionally_create,"{ ""frameElement"": ""Created_entity"", ""starts"": 10, ""ends"": 12, ""word"": ""hydrogen fuel"" }",ENERGY & ENVIRONMENTAL SCIENCE,produce,10,9,2
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Unfortunately , the efficient and large-scale H-2 production is still hindered by the sluggish kinetics of the oxygen evolution reaction -LRB- OER -RRB- at the anode side of a water electrolyzer .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Manufacturing,"{ ""frameElement"": ""Product"", ""starts"": 3, ""ends"": 6, ""word"": ""efficient and large-scale"" }",ENERGY & ENVIRONMENTAL SCIENCE,production,8,7,3
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Unfortunately , the efficient and large-scale H-2 production is still hindered by the sluggish kinetics of the oxygen evolution reaction -LRB- OER -RRB- at the anode side of a water electrolyzer .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Continued_state_of_affairs,"{ ""frameElement"": ""State_of_affairs"", ""starts"": 2, ""ends"": 8, ""word"": ""the efficient and large-scale H-2 production"" }, { ""frameElement"": ""Reference_occasion"", ""starts"": 9, ""ends"": 10, ""word"": ""still"" }",ENERGY & ENVIRONMENTAL SCIENCE,still,10,9,3
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Unfortunately , the efficient and large-scale H-2 production is still hindered by the sluggish kinetics of the oxygen evolution reaction -LRB- OER -RRB- at the anode side of a water electrolyzer .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Hindering,"{ ""frameElement"": ""Protagonist"", ""starts"": 2, ""ends"": 8, ""word"": ""the efficient and large-scale H-2 production"" }, { ""frameElement"": ""Degree"", ""starts"": 9, ""ends"": 10, ""word"": ""still"" }",ENERGY & ENVIRONMENTAL SCIENCE,hindered,11,10,3
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Unfortunately , the efficient and large-scale H-2 production is still hindered by the sluggish kinetics of the oxygen evolution reaction -LRB- OER -RRB- at the anode side of a water electrolyzer .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Response,,ENERGY & ENVIRONMENTAL SCIENCE,reaction,20,19,3
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Unfortunately , the efficient and large-scale H-2 production is still hindered by the sluggish kinetics of the oxygen evolution reaction -LRB- OER -RRB- at the anode side of a water electrolyzer .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Taking_sides,"{ ""frameElement"": ""Side"", ""starts"": 27, ""ends"": 31, ""word"": ""of a water electrolyzer"" }",ENERGY & ENVIRONMENTAL SCIENCE,side,27,26,3
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Unfortunately , the efficient and large-scale H-2 production is still hindered by the sluggish kinetics of the oxygen evolution reaction -LRB- OER -RRB- at the anode side of a water electrolyzer .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Natural_features,"{ ""frameElement"": ""Locale"", ""starts"": 29, ""ends"": 30, ""word"": ""water"" }",ENERGY & ENVIRONMENTAL SCIENCE,water,30,29,3
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Starting from metal-organic frameworks -LRB- MOFs -RRB- , we demonstrate a template-engaged strategy to transformNi-Ni Prussian blue analogue -LRB- PBA -RRB- nanoplates into porous carbon coated nickel phosphides nanoplates with mixed phases of Ni5P4 and Ni2P .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Process_start,,ENERGY & ENVIRONMENTAL SCIENCE,Starting,1,0,4
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Starting from metal-organic frameworks -LRB- MOFs -RRB- , we demonstrate a template-engaged strategy to transformNi-Ni Prussian blue analogue -LRB- PBA -RRB- nanoplates into porous carbon coated nickel phosphides nanoplates with mixed phases of Ni5P4 and Ni2P .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Reasoning,"{ ""frameElement"": ""Content"", ""starts"": 10, ""ends"": 36, ""word"": ""a template-engaged strategy to transformNi-Ni Prussian blue analogue -LRB- PBA -RRB- nanoplates into porous carbon coated nickel phosphides nanoplates with mixed phases of Ni5P4 and Ni2P"" }, { ""frameElement"": ""Arguer"", ""starts"": 8, ""ends"": 9, ""word"": ""we"" }",ENERGY & ENVIRONMENTAL SCIENCE,demonstrate,10,9,4
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Starting from metal-organic frameworks -LRB- MOFs -RRB- , we demonstrate a template-engaged strategy to transformNi-Ni Prussian blue analogue -LRB- PBA -RRB- nanoplates into porous carbon coated nickel phosphides nanoplates with mixed phases of Ni5P4 and Ni2P .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Emotion_directed,"{ ""frameElement"": ""Stimulus"", ""starts"": 17, ""ends"": 18, ""word"": ""analogue"" }",ENERGY & ENVIRONMENTAL SCIENCE,blue,17,16,4
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Starting from metal-organic frameworks -LRB- MOFs -RRB- , we demonstrate a template-engaged strategy to transformNi-Ni Prussian blue analogue -LRB- PBA -RRB- nanoplates into porous carbon coated nickel phosphides nanoplates with mixed phases of Ni5P4 and Ni2P .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Filling,"{ ""frameElement"": ""Theme"", ""starts"": 29, ""ends"": 36, ""word"": ""with mixed phases of Ni5P4 and Ni2P"" }",ENERGY & ENVIRONMENTAL SCIENCE,coated,26,25,4
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"For comparison , NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- porous nanoplates with the similar morphology have also been synthesized from the same precursor .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Cardinal_numbers,"{ ""frameElement"": ""Number"", ""starts"": 10, ""ends"": 11, ""word"": ""2"" }, { ""frameElement"": ""Entity"", ""starts"": 13, ""ends"": 14, ""word"": ""nanoplates"" }",ENERGY & ENVIRONMENTAL SCIENCE,2,11,10,5
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"For comparison , NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- porous nanoplates with the similar morphology have also been synthesized from the same precursor .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Similarity,"{ ""frameElement"": ""Entity_1"", ""starts"": 17, ""ends"": 18, ""word"": ""morphology"" }",ENERGY & ENVIRONMENTAL SCIENCE,similar,17,16,5
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"For comparison , NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- porous nanoplates with the similar morphology have also been synthesized from the same precursor .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Identicality,"{ ""frameElement"": ""Type"", ""starts"": 25, ""ends"": 26, ""word"": ""precursor"" }",ENERGY & ENVIRONMENTAL SCIENCE,same,25,24,5
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"For comparison , NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- porous nanoplates with the similar morphology have also been synthesized from the same precursor .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Ingredients,"{ ""frameElement"": ""Material"", ""starts"": 25, ""ends"": 26, ""word"": ""precursor"" }",ENERGY & ENVIRONMENTAL SCIENCE,precursor,26,25,5
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Benefitting from their structural merits and the in situ formed catalytically active oxidized nickel species , the as-derived nickel phosphides manifest excellent electrocatalytic activity for OER superior to NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Creating,"{ ""frameElement"": ""Created_entity"", ""starts"": 8, ""ends"": 9, ""word"": ""situ"" }",ENERGY & ENVIRONMENTAL SCIENCE,formed,10,9,6
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Benefitting from their structural merits and the in situ formed catalytically active oxidized nickel species , the as-derived nickel phosphides manifest excellent electrocatalytic activity for OER superior to NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Being_active,,ENERGY & ENVIRONMENTAL SCIENCE,active,12,11,6
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Benefitting from their structural merits and the in situ formed catalytically active oxidized nickel species , the as-derived nickel phosphides manifest excellent electrocatalytic activity for OER superior to NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Corroding_caused,,ENERGY & ENVIRONMENTAL SCIENCE,oxidized,13,12,6
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Benefitting from their structural merits and the in situ formed catalytically active oxidized nickel species , the as-derived nickel phosphides manifest excellent electrocatalytic activity for OER superior to NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Mental_property,,ENERGY & ENVIRONMENTAL SCIENCE,manifest,21,20,6
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Benefitting from their structural merits and the in situ formed catalytically active oxidized nickel species , the as-derived nickel phosphides manifest excellent electrocatalytic activity for OER superior to NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Desirability,"{ ""frameElement"": ""Evaluee"", ""starts"": 22, ""ends"": 23, ""word"": ""electrocatalytic"" }",ENERGY & ENVIRONMENTAL SCIENCE,excellent,22,21,6
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Benefitting from their structural merits and the in situ formed catalytically active oxidized nickel species , the as-derived nickel phosphides manifest excellent electrocatalytic activity for OER superior to NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Intentionally_act,"{ ""frameElement"": ""Agent"", ""starts"": 22, ""ends"": 23, ""word"": ""electrocatalytic"" }",ENERGY & ENVIRONMENTAL SCIENCE,activity,24,23,6
Carbon coated porous nickel phosphides nanoplates for highly efficient oxygen evolution reaction,"Benefitting from their structural merits and the in situ formed catalytically active oxidized nickel species , the as-derived nickel phosphides manifest excellent electrocatalytic activity for OER superior to NiO and Ni -LRB- OH -RRB- -LRB- 2 -RRB- .",HARD SCIENCES,CHEMISTRY,2016-feb_JA_10-1039_c6ee00100a_energy-and-environmental-science_yu_xin-yao,Cardinal_numbers,"{ ""frameElement"": ""Number"", ""starts"": 35, ""ends"": 36, ""word"": ""2"" }",ENERGY & ENVIRONMENTAL SCIENCE,2,36,35,6
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,Ieee communications surveys and tutorials .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Communication,"{ ""frameElement"": ""Message"", ""starts"": 1, ""ends"": 2, ""word"": ""communications"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,communications,2,1,0
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,Ieee communications surveys and tutorials .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Scrutiny,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,surveys,3,2,0
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,A Survey on Demand Response Programs in Smart Grids : Pricing Methods and Optimization Algorithms .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Scrutiny,"{ ""frameElement"": ""Ground"", ""starts"": 2, ""ends"": 9, ""word"": ""on Demand Response Programs in Smart Grids"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,Survey,2,1,1
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,A Survey on Demand Response Programs in Smart Grids : Pricing Methods and Optimization Algorithms .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Request,"{ ""frameElement"": ""Message"", ""starts"": 4, ""ends"": 5, ""word"": ""Response"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,Demand,4,3,1
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,A Survey on Demand Response Programs in Smart Grids : Pricing Methods and Optimization Algorithms .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Response,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,Response,5,4,1
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,A Survey on Demand Response Programs in Smart Grids : Pricing Methods and Optimization Algorithms .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Project,"{ ""frameElement"": ""Project"", ""starts"": 5, ""ends"": 6, ""word"": ""Programs"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,Programs,6,5,1
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,A Survey on Demand Response Programs in Smart Grids : Pricing Methods and Optimization Algorithms .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Means,"{ ""frameElement"": ""Means"", ""starts"": 11, ""ends"": 12, ""word"": ""Methods"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,Methods,12,11,1
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,The smart grid concept continues to evolve and various methods have been developed to enhance the energy efficiency of the electricity infrastructure .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Mental_property,,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,smart,2,1,2
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,The smart grid concept continues to evolve and various methods have been developed to enhance the energy efficiency of the electricity infrastructure .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Process_continue,"{ ""frameElement"": ""Event"", ""starts"": 0, ""ends"": 4, ""word"": ""The smart grid concept"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,continues,5,4,2
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,The smart grid concept continues to evolve and various methods have been developed to enhance the energy efficiency of the electricity infrastructure .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Coming_to_be,"{ ""frameElement"": ""Entity"", ""starts"": 0, ""ends"": 4, ""word"": ""The smart grid concept"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,evolve,7,6,2
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,The smart grid concept continues to evolve and various methods have been developed to enhance the energy efficiency of the electricity infrastructure .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Diversity,"{ ""frameElement"": ""Group"", ""starts"": 9, ""ends"": 10, ""word"": ""methods"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,various,9,8,2
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,The smart grid concept continues to evolve and various methods have been developed to enhance the energy efficiency of the electricity infrastructure .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Means,"{ ""frameElement"": ""Means"", ""starts"": 9, ""ends"": 10, ""word"": ""methods"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,methods,10,9,2
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,The smart grid concept continues to evolve and various methods have been developed to enhance the energy efficiency of the electricity infrastructure .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Cause_to_make_progress,"{ ""frameElement"": ""Project"", ""starts"": 13, ""ends"": 22, ""word"": ""to enhance the energy efficiency of the electricity infrastructure"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,developed,13,12,2
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,The smart grid concept continues to evolve and various methods have been developed to enhance the energy efficiency of the electricity infrastructure .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Cause_to_make_progress,"{ ""frameElement"": ""Agent"", ""starts"": 9, ""ends"": 10, ""word"": ""methods"" }, { ""frameElement"": ""Project"", ""starts"": 15, ""ends"": 22, ""word"": ""the energy efficiency of the electricity infrastructure"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,enhance,15,14,2
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,The smart grid concept continues to evolve and various methods have been developed to enhance the energy efficiency of the electricity infrastructure .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Electricity,"{ ""frameElement"": ""Electricity"", ""starts"": 16, ""ends"": 17, ""word"": ""energy"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,energy,17,16,2
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,The smart grid concept continues to evolve and various methods have been developed to enhance the energy efficiency of the electricity infrastructure .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Electricity,"{ ""frameElement"": ""Electricity"", ""starts"": 20, ""ends"": 21, ""word"": ""electricity"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,electricity,21,20,2
A Survey on Demand Response Programs in Smart Grids: Pricing Methods and Optimization Algorithms,The smart grid concept continues to evolve and various methods have been developed to enhance the energy efficiency of the electricity infrastructure .,HARD SCIENCES,TELECOMMUNICATIONS,2015-jul-8_JA_10-1109_COMST-2014-2341586_ieee-communications-surveys-and-tutorials_vardakas_john,Infrastructure,"{ ""frameElement"": ""Resource"", ""starts"": 20, ""ends"": 21, ""word"": ""electricity"" }",IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,infrastructure,22,21,2
